Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Fiyat,Şehir,Binanın_Kat_Sayısı,Yatırıma_Uygunluk,Takas,Banyo_Sayısı,Oda_Buyuklugu,Banyo_Orani,Isıtma_Tipi_Doğalgaz Sobalı,Isıtma_Tipi_Güneş Enerjisi,Isıtma_Tipi_Isıtma Yok,Isıtma_Tipi_Jeotermal,Isıtma_Tipi_Kat Kaloriferi,Isıtma_Tipi_Klimalı,Isıtma_Tipi_Kombi Doğalgaz,Isıtma_Tipi_Merkezi (Pay Ölçer),Isıtma_Tipi_Merkezi Doğalgaz,Isıtma_Tipi_Merkezi Kömür,Isıtma_Tipi_Sobalı,Isıtma_Tipi_Yerden Isıtma,Isıtma_Tipi_Bilinmiyor,Kullanım_Durumu_Kiracı Oturuyor,Kullanım_Durumu_Mülk Sahibi Oturuyor,Kullanım_Durumu_Bilinmiyor,Tapu_Durumu_Bilinmiyor,Tapu_Durumu_Hisseli Tapu,Tapu_Durumu_Kat Mülkiyeti,Tapu_Durumu_Kat İrtifakı,Tapu_Durumu_Müstakil Tapulu,Tapu_Durumu_nan
90,100.0,3.0,9.0,1,7.5,1400000.0,gaziantep,12,1,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
95,120.0,3.0,2.0,0,4.0,1350000.0,gaziantep,2,0,0,1.0,31.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
103,110.0,3.0,,0,7.5,1400000.0,gaziantep,2,0,0,1.0,34.333333333333336,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
210,245.0,5.0,3.0,1,13.0,3520000.0,gaziantep,15,1,2,2.0,42.0,0.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
140,155.0,4.0,9.0,1,0.0,2850000.0,gaziantep,10,0,1,2.0,35.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
100,120.0,3.0,5.0,1,0.0,2090000.0,gaziantep,6,0,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
100,120.0,3.0,0.0,0,0.0,1000000.0,gaziantep,4,0,1,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,145.0,4.0,3.0,0,7.5,1514000.0,gaziantep,12,1,2,1.0,31.25,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
135,145.0,4.0,4.0,1,7.5,1200000.0,gaziantep,4,1,2,1.0,33.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,180.0,4.0,1.0,0,7.5,1600000.0,gaziantep,3,1,2,1.0,37.5,0.25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
110,120.0,3.0,1.0,1,0.0,2090000.0,gaziantep,7,0,2,2.0,36.666666666666664,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
220,245.0,4.0,5.0,0,7.5,4000000.0,gaziantep,5,1,2,2.0,55.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
130,155.0,4.0,9.0,1,13.0,1600000.0,gaziantep,12,1,1,1.0,32.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
155,180.0,4.0,6.0,0,0.0,3200000.0,gaziantep,7,0,0,2.0,38.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
80,100.0,3.0,2.0,1,0.0,3500000.0,gaziantep,3,0,2,1.0,26.666666666666668,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
100,105.0,3.0,8.0,1,7.5,1675000.0,gaziantep,12,1,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100,105.0,3.0,0.0,1,7.5,1400000.0,gaziantep,8,1,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
75,85.0,3.0,0.0,1,0.0,1300000.0,gaziantep,4,1,1,1.0,25.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
100,120.0,3.0,2.0,1,0.0,2560000.0,gaziantep,3,0,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
85,100.0,3.0,0.0,1,7.5,1255000.0,gaziantep,6,0,2,1.0,28.333333333333332,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
95,115.0,3.0,4.0,1,0.0,1850000.0,gaziantep,7,1,0,1.0,31.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
100,125.0,3.0,1.0,1,0.0,1900000.0,gaziantep,7,1,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
100,120.0,3.0,11.0,1,0.0,1600000.0,gaziantep,14,0,2,2.0,33.333333333333336,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
90,100.0,3.0,0.0,1,7.5,1675000.0,gaziantep,11,0,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
100,120.0,3.0,1.0,1,0.0,1650000.0,gaziantep,7,1,2,2.0,33.333333333333336,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
110,135.0,3.0,1.0,1,0.0,3100000.0,gaziantep,7,1,0,2.0,36.666666666666664,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
90,120.0,3.0,0.0,0,2.0,1700000.0,gaziantep,5,0,0,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
90,120.0,3.0,5.0,0,0.0,1735000.0,gaziantep,5,0,0,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
130,145.0,3.0,1.0,1,4.0,2250000.0,gaziantep,5,0,2,1.0,43.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
90,110.0,3.0,0.0,0,0.0,1475000.0,gaziantep,7,0,0,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
250,300.0,4.0,0.0,2,3.0,4750000.0,gaziantep,2,0,0,2.0,62.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
255,260.0,5.0,,0,0.0,12000000.0,gaziantep,2,0,0,2.0,51.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
90,100.0,3.0,0.0,1,7.5,730000.0,gaziantep,2,1,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,100.0,2.0,1.0,1,13.0,750000.0,gaziantep,5,1,2,1.0,40.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,110.0,3.0,1.0,1,2.0,2200000.0,gaziantep,5,0,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
150,165.0,4.0,12.0,1,7.5,1650000.0,gaziantep,12,1,2,1.0,37.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
132,160.0,4.0,10.0,0,7.5,1780000.0,gaziantep,10,0,0,1.0,33.0,0.25,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
170,200.0,4.5,5.0,1,0.0,2920000.0,gaziantep,8,0,2,2.0,37.77777777777778,0.4444444444444444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
100,115.0,3.0,3.0,0,21.0,1380000.0,gaziantep,3,0,0,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
100,125.0,3.0,3.0,0,0.0,1650000.0,gaziantep,7,0,0,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
160,180.0,4.0,,1,18.0,6500000.0,gaziantep,4,1,1,1.0,40.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
170,180.0,4.0,2.0,0,7.5,3400000.0,gaziantep,14,1,2,2.0,42.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150,165.0,4.0,9.0,0,18.0,2299000.0,gaziantep,9,1,2,2.0,37.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
125,145.0,3.5,7.0,1,0.0,3250000.0,gaziantep,9,1,2,1.0,35.714285714285715,0.2857142857142857,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
150,170.0,4.0,1.0,1,7.5,1600000.0,gaziantep,8,0,2,1.0,37.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
150,170.0,4.0,12.0,1,7.5,2550000.0,gaziantep,12,0,2,1.0,37.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
110,125.0,3.5,7.0,1,0.0,2275000.0,gaziantep,7,0,2,1.0,31.428571428571427,0.2857142857142857,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
98,110.0,3.0,2.0,1,4.0,2149000.0,gaziantep,5,0,2,2.0,32.666666666666664,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
190,220.0,4.5,3.0,1,0.0,5500000.0,gaziantep,7,0,1,2.0,42.22222222222222,0.4444444444444444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
65,70.0,3.0,5.0,2,7.5,1025000.0,gaziantep,6,0,2,1.0,21.666666666666668,0.3333333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
260,360.0,5.5,,1,0.0,13500000.0,gaziantep,2,0,2,4.0,47.27272727272727,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
149,150.0,4.0,,0,13.0,3250000.0,gaziantep,2,0,2,5.0,32.5,0.3333333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
178,179.0,4.0,,0,7.5,19785000.000000037,gaziantep,4,0,1,5.0,32.5,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
65,70.0,2.0,1.0,2,7.5,775000.0,gaziantep,4,0,1,1.0,32.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
175,200.0,4.5,6.0,1,1.0,3380000.0,gaziantep,7,0,2,2.0,38.888888888888886,0.4444444444444444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
130,160.0,3.5,4.0,1,0.0,2324000.0,gaziantep,4,0,2,1.0,37.142857142857146,0.2857142857142857,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
155,180.0,4.0,3.0,1,7.5,2375000.0,gaziantep,3,0,2,1.0,38.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
165,185.0,4.5,1.0,1,1.0,4299000.0,gaziantep,8,0,2,2.0,36.666666666666664,0.4444444444444444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
65,70.0,2.0,6.0,2,7.5,1190000.0,gaziantep,6,0,1,1.0,32.5,0.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
110,125.0,3.0,16.0,1,13.0,1680000.0,gaziantep,3,0,1,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
90,110.0,3.0,3.0,1,13.0,1325000.0,gaziantep,11,0,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
150,170.0,4.0,7.0,1,2.0,2435000.0,gaziantep,11,0,2,2.0,37.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
110,120.0,3.0,6.0,1,7.5,1120000.0,gaziantep,6,0,2,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
145,160.0,4.0,1.0,1,7.5,1425000.0,gaziantep,5,0,2,1.0,36.25,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
109,110.0,4.0,,1,0.0,850000.0,gaziantep,2,0,2,1.0,27.25,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,115.0,3.0,2.0,1,7.5,1100000.0,gaziantep,4,0,2,1.0,35.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
120,150.0,3.5,2.0,1,0.0,2600000.0,gaziantep,6,0,1,1.0,34.285714285714285,0.2857142857142857,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
100,130.0,3.0,1.0,1,0.0,1719000.0,gaziantep,7,1,2,2.0,33.333333333333336,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
110,135.0,3.0,1.0,1,4.0,1980000.0,gaziantep,5,1,2,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
165,175.0,4.0,8.0,1,4.0,2399999.0,gaziantep,8,0,2,2.0,41.25,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
95,110.0,3.0,0.0,1,0.0,1700000.0,gaziantep,6,0,2,1.0,31.666666666666668,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
148,165.0,4.0,2.0,1,4.0,3450000.0,gaziantep,6,0,1,2.0,37.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
100,120.0,3.0,2.0,1,0.0,2200000.0,gaziantep,6,0,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
210,230.0,5.0,1.0,1,7.5,2800000.0,gaziantep,5,0,2,2.0,42.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
150,180.0,4.5,3.0,1,0.0,3500000.0,gaziantep,7,0,2,2.0,33.333333333333336,0.4444444444444444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
140,150.0,3.5,3.0,1,0.0,2300000.0,gaziantep,8,0,1,1.0,40.0,0.2857142857142857,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
110,120.0,3.0,3.0,1,0.0,2250000.0,gaziantep,5,0,1,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
200,250.0,3.0,,0,13.0,2860000.0,gaziantep,3,0,0,2.0,66.66666666666667,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
500,836.1000000000022,4.5,,2,0.0,13200000.0,gaziantep,1,1,1,1.0,200.0,0.2222222222222222,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
150,185.0,4.0,1.0,0,0.0,3250000.0,gaziantep,7,0,0,1.0,37.5,0.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
150,185.0,4.5,4.0,0,0.0,3500000.0,gaziantep,8,1,0,1.0,33.333333333333336,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
